url,nombre,descripcion,marca,anio,genero,top_notes,middle_notes,base_notes,accords,rating,votes,error
https://www.fragrantica.com/perfume/Tom-Ford/Bitter-Peach-62707.html,Bitter Peach Tom Ford for women and men,"Bitter Peach by Tom Ford is a Oriental Vanilla fragrance for women and men. Bitter Peach was launched in 2020. Top notes are Peach, Blood Orange, Cardamom and Heliotrope; middle notes are Rum, Cognac, Davana and Jasmine; base notes are Vanilla, Indonesian Patchouli Leaf, Tonka Bean, Sandalwood, Benzoin, Cashmeran, Labdanum, Styrax and Vetiver.",Tom Ford,2020,women and men,"Peach, Blood Orange, Cardamom and Heliotrope","Rum, Cognac, Davana and Jasmine","Vanilla, Indonesian Patchouli Leaf, Tonka Bean, Sandalwood, Benzoin, Cashmeran, Labdanum, Styrax and Vetiver",woody | warm spicy | fruity | vanilla | amber | sweet | powdery | citrus | balsamic | aromatic,8.09,7195,
https://www.fragrantica.com/perfume/Tom-Ford/Eau-d-Ombre-Leather-95389.html,Eau d'Ombré Leather Tom Ford for men,"Eau d'Ombré Leather by Tom Ford is a Leather fragrance for men. This is a new fragrance. Eau d'Ombré Leather was launched in 2024. The nose behind this fragrance is Sonia Constant. Top notes are Cardamom, Ginger and Coriander; middle notes are Vanilla and Leather; base note is Ambrofix™.",Tom Ford,2024,men,"Cardamom, Ginger and Coriander",Vanilla and Leather,,vanilla | leather | warm spicy | animalic | aromatic | powdery | smoky | fresh spicy | soft spicy | sweet,0.49,2531,
https://www.fragrantica.com/perfume/Tom-Ford/Tuscan-Leather-1849.html,Tuscan Leather Tom Ford for women and men,"Tuscan Leather by Tom Ford is a Leather fragrance for women and men. Tuscan Leather was launched in 2007. Top notes are Raspberry, Saffron and Thyme; middle notes are Olibanum and Jasmine; base notes are Leather, Suede, Woody Notes and Amber.",Tom Ford,2007,women and men,"Raspberry, Saffron and Thyme",Olibanum and Jasmine,"Leather, Suede, Woody Notes and Amber",leather | fruity | animalic | sweet | amber | smoky | warm spicy | woody,8.99,10144,
https://www.fragrantica.com/perfume/Tom-Ford/Ombre-Leather-Parfum-68716.html,Ombré Leather Parfum Tom Ford for women and men,"Ombré Leather Parfum by Tom Ford is a Leather fragrance for women and men. Ombré Leather Parfum was launched in 2021. The nose behind this fragrance is Sonia Constant. Top notes are Violet Leaf and Cedar; middle notes are Jasmine Sambac and Orris; base notes are Leather, Woody Notes and Tobacco.",Tom Ford,2021,women and men,Violet Leaf and Cedar,Jasmine Sambac and Orris,"Leather, Woody Notes and Tobacco",leather | woody | ozonic | animalic | aquatic | white floral | tobacco | iris | smoky | powdery,0.14,4507,
https://www.fragrantica.com/perfume/Tom-Ford/Noir-de-Noir-1822.html,Noir de Noir Tom Ford for women and men,"Noir de Noir by Tom Ford is a Chypre fragrance for women and men. Noir de Noir was launched in 2007. Noir de Noir was created by Jacques Cavallier Belletrud, Harry Fremont and Olivier Cresp. Top note is Saffron; middle notes are Black Rose, Truffle and Floral Notes; base notes are Patchouli, Vanilla, Agarwood (Oud) and Oakmoss.",Tom Ford,2007,women and men,,"Black Rose, Truffle and Floral Notes","Patchouli, Vanilla, Agarwood (Oud) and Oakmoss",earthy | rose | patchouli | warm spicy | vanilla | woody | oud | floral | balsamic | mossy,9.69,8574,
https://www.fragrantica.com/perfume/Tom-Ford/Cherry-Smoke-78578.html,Cherry Smoke Tom Ford for women and men,"Cherry Smoke by Tom Ford is a Oriental Spicy fragrance for women and men. Cherry Smoke was launched in 2022. Top notes are Sour Cherry and Saffron; middle notes are Leather, Olive, Chinese Osmanthus and Apricot; base notes are Smoke, Woody Notes and Cypriol Oil or Nagarmotha.",Tom Ford,2022,women and men,Sour Cherry and Saffron,"Leather, Olive, Chinese Osmanthus and Apricot","Smoke, Woody Notes and Cypriol Oil or Nagarmotha",cherry | smoky | woody | leather | sweet | fruity | nutty | almond | animalic | warm spicy,1.09,2775,
https://www.fragrantica.com/perfume/Tom-Ford/Grey-Vetiver-6697.html,Grey Vetiver Tom Ford for men,"Grey Vetiver by Tom Ford is a Woody Spicy fragrance for men. Grey Vetiver was launched in 2009. The nose behind this fragrance is Harry Fremont. Top notes are Grapefruit, Orange Blossom and Sage; middle notes are Nutmeg, Orris Root and Pimento; base notes are Vetiver, Woodsy Notes, Oakmoss and Amber.",Tom Ford,2009,men,"Grapefruit, Orange Blossom and Sage","Nutmeg, Orris Root and Pimento","Vetiver, Woodsy Notes, Oakmoss and Amber",woody | aromatic | earthy | citrus | fresh spicy | mossy,4.97,8254,
https://www.fragrantica.com/perfume/Tom-Ford/Bois-Pacifique-100411.html,Bois Pacifique Tom Ford for men,"Bois Pacifique by Tom Ford is a Woody Aromatic fragrance for men. This is a new fragrance. Bois Pacifique was launched in 2024. Top notes are Cardamom, Akigalawood and Turmeric; middle notes are Frankincense, Oak, Cedar, White Sandalwood and Iris; base notes are Amber and Vanilla.",Tom Ford,2024,men,"Cardamom, Akigalawood and Turmeric","Frankincense, Oak, Cedar, White Sandalwood and Iris",Amber and Vanilla,woody | warm spicy | amber | powdery | aromatic,3.24,1345,
https://www.fragrantica.com/perfume/Tom-Ford/Noir-Extreme-Parfum-75489.html,Noir Extreme Parfum Tom Ford for men,"Noir Extreme Parfum by Tom Ford is a Oriental Vanilla fragrance for men. Noir Extreme Parfum was launched in 2022. The nose behind this fragrance is Sonia Constant. Top notes are Cardamom, Ginger, Mandarin Orange, Neroli and Citruses; middle notes are Kulfi, Bulgarian Rose, Orange Blossom and Jasmine; base notes are Vanilla, Leather, Suede, Amber, Tonka Bean, Guaiac Wood and Cedar.",Tom Ford,2022,men,"Cardamom, Ginger, Mandarin Orange, Neroli and Citruses","Kulfi, Bulgarian Rose, Orange Blossom and Jasmine","Vanilla, Leather, Suede, Amber, Tonka Bean, Guaiac Wood and Cedar",leather | vanilla | sweet | warm spicy | woody | amber | aromatic | powdery | citrus | animalic,8.84,3038,
https://www.fragrantica.com/perfume/Tom-Ford/Ebene-Fume-69008.html,Ébène Fumé Tom Ford for women and men,"Ébène Fumé by Tom Ford is a Oriental Woody fragrance for women and men. Ébène Fumé was launched in 2021. The nose behind this fragrance is Rodrigo Flores-Roux. Top notes are Incense, Palo Santo, Black Pepper and Violet Leaf; middle notes are Leather, Labdanum, Cade oil, Papyrus and Rose; base notes are Resins, ebony tree and Guaiac Wood.",Tom Ford,2021,women and men,"Incense, Palo Santo, Black Pepper and Violet Leaf","Leather, Labdanum, Cade oil, Papyrus and Rose","Resins, ebony tree and Guaiac Wood",woody | amber | smoky | balsamic | warm spicy | fresh spicy | aromatic | leather,7.49,3269,
https://www.fragrantica.com/perfume/Tom-Ford/Beau-De-Jour-Eau-de-Parfum-59064.html,Beau De Jour Eau de Parfum Tom Ford for men,"Beau De Jour Eau de Parfum by Tom Ford is a Aromatic Fougere fragrance for men. Beau De Jour Eau de Parfum was launched in 2020. Top notes are Lavender Extract and Lavender; middle notes are Oakmoss, Rosemary, Mint, Basil and Geranium; base notes are Patchouli and Amber.",Tom Ford,2020,men,Lavender Extract and Lavender,"Oakmoss, Rosemary, Mint, Basil and Geranium",Patchouli and Amber,aromatic | fresh spicy | lavender | woody | earthy | patchouli | green | mossy | herbal | warm spicy,0.79,4332,
https://www.fragrantica.com/perfume/Tom-Ford/Oud-Minerale-2023-88818.html,Oud Minérale (2023) Tom Ford for women and men,"Oud Minérale (2023) by Tom Ford is a Woody Aquatic fragrance for women and men. Oud Minérale (2023) was launched in 2023. The fragrance features Sea Notes, Salt, Agarwood (Oud), Seagrass, Balsam Fir, Musk, Amber, Styrax and Pink Pepper.",Tom Ford,2023,women and men,,,,marine | aromatic | salty | aquatic | oud | amber | fresh spicy,1.1,2689,
https://www.fragrantica.com/perfume/Tom-Ford/Velvet-Orchid-22963.html,Velvet Orchid Tom Ford for women,"Velvet Orchid by Tom Ford is a Oriental Floral fragrance for women. Velvet Orchid was launched in 2014. Velvet Orchid was created by Yann Vasnier, Calice Becker, Shyamala Maisondieu and Antoine Maisondieu. Top notes are Rum, Honey, Mandarin Orange and Bergamot; middle notes are Black Orchid, Orchid, Jasmine, Heliotrope, Hyacinth, Rose Oil, Narcissus, Magnolia and Orange Blossom; base notes are Vanilla, Myrrh, Suede, Sandalwood, Peru Balsam and Labdanum.",Tom Ford,2014,women,"Rum, Honey, Mandarin Orange and Bergamot","Black Orchid, Orchid, Jasmine, Heliotrope, Hyacinth, Rose Oil, Narcissus, Magnolia and Orange Blossom","Vanilla, Myrrh, Suede, Sandalwood, Peru Balsam and Labdanum",floral | sweet | powdery | amber | woody | vanilla | balsamic | honey | rum | warm spicy,3.99,8804,
https://www.fragrantica.com/perfume/Tom-Ford/Cafe-Rose-2023-83771.html,Café Rose (2023) Tom Ford for women,"Café Rose (2023) by Tom Ford is a Oriental Floral fragrance for women. Café Rose (2023) was launched in 2023. The nose behind this fragrance is Antoine Lie. Top notes are Turkish Rose and Coffee; middle notes are Bulgarian Rose, Patchouli, Cardamom, Coriander and Ylang-Ylang; base notes are Frankincense and Sandalwood.",Tom Ford,2023,women,Turkish Rose and Coffee,"Bulgarian Rose, Patchouli, Cardamom, Coriander and Ylang-Ylang",Frankincense and Sandalwood,rose | warm spicy | woody | patchouli | aromatic | amber | floral | balsamic | coffee | earthy,2.74,2810,
https://www.fragrantica.com/perfume/Tom-Ford/Costa-Azzurra-64617.html,Costa Azzurra Tom Ford for women and men,"Costa Azzurra by Tom Ford is a Aromatic Aquatic fragrance for women and men. Costa Azzurra was launched in 2021. Top notes are Driftwood, Seaweed, Agarwood (Oud), Ambrette (Musk Mallow), Cardamom and Celery Seeds; middle notes are Cypress, Lemon, Yellow Mandarin, Lavender, Myrtle and Artemisia; base notes are Incense, Vetiver, Oak, Olibanum, Mastic or Lentisque and Vanilla.",Tom Ford,2021,women and men,"Driftwood, Seaweed, Agarwood (Oud), Ambrette (Musk Mallow), Cardamom and Celery Seeds","Cypress, Lemon, Yellow Mandarin, Lavender, Myrtle and Artemisia","Incense, Vetiver, Oak, Olibanum, Mastic or Lentisque and Vanilla",aromatic | woody | citrus | fresh spicy | marine | amber | herbal,3.99,2836,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Elixir-81642.html,Le Male Elixir Jean Paul Gaultier for men,"Le Male Elixir by Jean Paul Gaultier is a Oriental Fougere fragrance for men. Le Male Elixir was launched in 2023. The nose behind this fragrance is Quentin Bisch. Top notes are Lavender and Mint; middle notes are Vanilla and Benzoin; base notes are Honey, Tonka Bean and Tobacco.",Jean Paul Gaultier,2023,men,Lavender and Mint,Vanilla and Benzoin,"Honey, Tonka Bean and Tobacco",vanilla | sweet | honey | aromatic | amber | lavender | tobacco | green | fresh spicy | powdery,3.97,23373,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Le-Parfum-61856.html,Le Male Le Parfum Jean Paul Gaultier for men,"Le Male Le Parfum by Jean Paul Gaultier is a Oriental fragrance for men. Le Male Le Parfum was launched in 2020. Le Male Le Parfum was created by Quentin Bisch and Natalie Gracia-Cetto. Top note is Cardamom; middle notes are Lavender and Iris; base notes are Vanilla, Oriental notes and Woodsy Notes.",Jean Paul Gaultier,2020,men,,Lavender and Iris,"Vanilla, Oriental notes and Woodsy Notes",warm spicy | vanilla | lavender | aromatic | powdery | iris | woody | amber | violet,2.97,25466,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Le-Parfum-72158.html,Le Beau Le Parfum Jean Paul Gaultier for men,"Le Beau Le Parfum by Jean Paul Gaultier is a Oriental Woody fragrance for men. Le Beau Le Parfum was launched in 2022. The nose behind this fragrance is Quentin Bisch. Top notes are Pineapple, Iris, Ginger and Cypress; middle notes are Coconut and Woodsy Notes; base notes are Tonka Bean, Sandalwood, Amber and Ambergris.",Jean Paul Gaultier,2022,men,"Pineapple, Iris, Ginger and Cypress",Coconut and Woodsy Notes,"Tonka Bean, Sandalwood, Amber and Ambergris",sweet | woody | coconut | amber | vanilla | tropical | fruity | powdery | iris | lactonic,3.97,16242,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Paradise-Garden-88836.html,Le Beau Paradise Garden Jean Paul Gaultier for men,"Le Beau Paradise Garden by Jean Paul Gaultier is a fragrance for men. Le Beau Paradise Garden was launched in 2024. The nose behind this fragrance is Quentin Bisch. Top notes are Green Notes, Watery Notes, Mint and Ginger; middle notes are Coconut, Fig and Salt; base notes are Tonka Bean and Sandalwood.",Jean Paul Gaultier,2024,men,"Green Notes, Watery Notes, Mint and Ginger","Coconut, Fig and Salt",Tonka Bean and Sandalwood,green | coconut | sweet | vanilla | woody | aquatic | aromatic | fruity | fresh spicy | fresh,3.97,10388,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,Le Male Jean Paul Gaultier for men,"Le Male by Jean Paul Gaultier is a Oriental Fougere fragrance for men. Le Male was launched in 1995. The nose behind this fragrance is Francis Kurkdjian. Top notes are Lavender, Mint, Cardamom, Bergamot and Artemisia; middle notes are Cinnamon, Orange Blossom and Caraway; base notes are Vanilla, Tonka Bean, Amber, Sandalwood and Cedar.",Jean Paul Gaultier,1995,men,"Lavender, Mint, Cardamom, Bergamot and Artemisia","Cinnamon, Orange Blossom and Caraway","Vanilla, Tonka Bean, Amber, Sandalwood and Cedar",aromatic | vanilla | fresh spicy | lavender | warm spicy | green | powdery | sweet | amber | woody,2.99,24094,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ultra-Male-30947.html,Ultra Male Jean Paul Gaultier for men,"Ultra Male by Jean Paul Gaultier is a Oriental Fougere fragrance for men. Ultra Male was launched in 2015. The nose behind this fragrance is Francis Kurkdjian. Top notes are Pear, Lavender, Mint, Bergamot and Lemon; middle notes are Cinnamon, Clary Sage and Caraway; base notes are Black Vanilla Husk, Amber, Patchouli and Cedar.",Jean Paul Gaultier,2015,men,"Pear, Lavender, Mint, Bergamot and Lemon","Cinnamon, Clary Sage and Caraway","Black Vanilla Husk, Amber, Patchouli and Cedar",vanilla | fruity | aromatic | sweet | cinnamon | warm spicy | fresh spicy | lavender | powdery | green,2.97,16686,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-55785.html,Le Beau Jean Paul Gaultier for men,Le Beau by Jean Paul Gaultier is a Woody Aromatic fragrance for men. Le Beau was launched in 2019. Le Beau was created by Quentin Bisch and Sonia Constant. Top note is Bergamot; middle note is Coconut; base note is Tonka Bean.,Jean Paul Gaultier,2019,men,,,,coconut | vanilla | sweet | citrus | lactonic | aromatic | amber | tropical | fresh spicy,2.99,10836,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Elixir-Absolu-101529.html,Le Male Elixir Absolu Jean Paul Gaultier for men,"Le Male Elixir Absolu by Jean Paul Gaultier is a Woody Aromatic fragrance for men. This is a new fragrance. Le Male Elixir Absolu was launched in 2025. The nose behind this fragrance is Quentin Bisch. Top notes are Plum, Cinnamon, Cardamom and Bergamot; middle notes are Lavender, Davana and Artemisia; base notes are Tonka Bean, Benzoin, Ambrette (Musk Mallow), Patchouli and Labdanum.",Jean Paul Gaultier,2025,men,"Plum, Cinnamon, Cardamom and Bergamot","Lavender, Davana and Artemisia","Tonka Bean, Benzoin, Ambrette (Musk Mallow), Patchouli and Labdanum",warm spicy | aromatic | amber | fruity | sweet | vanilla | lavender | cinnamon | balsamic | fresh spicy,4.97,2815,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/La-Belle-55786.html,La Belle Jean Paul Gaultier for women,"La Belle by Jean Paul Gaultier is a Oriental Vanilla fragrance for women. La Belle was launched in 2019. La Belle was created by Quentin Bisch and Sonia Constant. Top notes are Pear and Bergamot; middle notes are Floral Notes and Leather; base notes are Vanilla, Vetiver, Amber and Musk.",Jean Paul Gaultier,2019,women,Pear and Bergamot,Floral Notes and Leather,"Vanilla, Vetiver, Amber and Musk",vanilla | fruity | sweet | powdery | aquatic | aromatic | amber | woody | floral | fresh,2.99,8820,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-68074.html,Scandal Pour Homme Jean Paul Gaultier for men,"Scandal Pour Homme by Jean Paul Gaultier is a Oriental Woody fragrance for men. Scandal Pour Homme was launched in 2021. Scandal Pour Homme was created by Quentin Bisch, Christophe Raynaud and Natalie Gracia-Cetto. Top notes are Mandarin Orange and Clary Sage; middle notes are Caramel and Tonka Bean; base note is Vetiver.",Jean Paul Gaultier,2021,men,Mandarin Orange and Clary Sage,Caramel and Tonka Bean,,caramel | aromatic | sweet | citrus | vanilla | amber | soft spicy | woody,2.99,6969,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Gaultier-Divine-83889.html,Gaultier Divine Jean Paul Gaultier for women,"Gaultier Divine by Jean Paul Gaultier is a Oriental Floral fragrance for women. Gaultier Divine was launched in 2023. The nose behind this fragrance is Quentin Bisch. Top notes are Calypsone, Bergamot and Red Berries; middle notes are Lily, Ylang-Ylang and Jasmine; base notes are Meringue, Musk and Patchouli. The fragrance features Sea Notes, Meringue, White Flowers and Lily.",Jean Paul Gaultier,2023,women,"Calypsone, Bergamot and Red Berries","Lily, Ylang-Ylang and Jasmine","Meringue, Musk and Patchouli",white floral | sweet | aquatic | marine | aromatic | powdery | yellow floral | salty | musky | woody,2.99,5026,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Absolu-91053.html,Scandal Pour Homme Absolu Jean Paul Gaultier for men,"Scandal Pour Homme Absolu by Jean Paul Gaultier is a fragrance for men. Scandal Pour Homme Absolu was launched in 2024. Scandal Pour Homme Absolu was created by Quentin Bisch, Natalie Gracia-Cetto and Christophe Raynaud. Top note is Mirabelle; middle note is Chestnut; base note is Sandalwood.",Jean Paul Gaultier,2024,men,,,,woody | fruity | warm spicy | nutty | balsamic | sweet | powdery | fresh | amber,3.99,3160,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-45651.html,Scandal Jean Paul Gaultier for women,"Scandal by Jean Paul Gaultier is a Chypre Floral fragrance for women. Scandal was launched in 2017. Scandal was created by Daphné Bugey, Fabrice Pellegrin and Christophe Raynaud. Top notes are Blood Orange and Mandarin Orange; middle notes are Honey, Gardenia, Orange Blossom, Jasmine and Peach; base notes are Beeswax, Caramel, Patchouli and Licorice.",Jean Paul Gaultier,2017,women,Blood Orange and Mandarin Orange,"Honey, Gardenia, Orange Blossom, Jasmine and Peach","Beeswax, Caramel, Patchouli and Licorice",honey | sweet | white floral | citrus | caramel | animalic | beeswax | patchouli | floral | woody,7.54,9470,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/La-Belle-Le-Parfum-65175.html,La Belle Le Parfum Jean Paul Gaultier for women,La Belle Le Parfum by Jean Paul Gaultier is a Oriental Vanilla fragrance for women. La Belle Le Parfum was launched in 2021. La Belle Le Parfum was created by Quentin Bisch and Sonia Constant. Top note is Pear; middle notes are Tonka Bean and Jasmine; base note is Vanilla.,Jean Paul Gaultier,2021,women,,Tonka Bean and Jasmine,,vanilla | sweet | fruity | amber | white floral,6.89,5169,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Le-Parfum-74915.html,Scandal Pour Homme Le Parfum Jean Paul Gaultier for men,"Scandal Pour Homme Le Parfum by Jean Paul Gaultier is a Oriental fragrance for men. Scandal Pour Homme Le Parfum was launched in 2022. Scandal Pour Homme Le Parfum was created by Quentin Bisch, Natalie Gracia-Cetto and Christophe Raynaud. Top note is Geranium; middle note is Tonka Bean; base note is Sandalwood.",Jean Paul Gaultier,2022,men,,,,aromatic | woody | vanilla | warm spicy | fresh spicy | amber | sweet | powdery | rose | herbal,2.3,3617,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/La-Belle-Paradise-Garden-88873.html,La Belle Paradise Garden Jean Paul Gaultier for women,La Belle Paradise Garden by Jean Paul Gaultier is a Floral fragrance for women. La Belle Paradise Garden was launched in 2024. The nose behind this fragrance is Quentin Bisch. Top note is Blue Lotus; middle note is Iris; base note is Vanilla.,Jean Paul Gaultier,2024,women,,,,floral | vanilla | iris | powdery | aquatic | ozonic | violet | earthy,4.09,1747,
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Le-Parfum-74914.html,Scandal Le Parfum Jean Paul Gaultier for women,"Scandal Le Parfum by Jean Paul Gaultier is a Oriental Floral fragrance for women. Scandal Le Parfum was launched in 2022. Scandal Le Parfum was created by Ane Ayo, Fabrice Pellegrin and Daphné Bugey. Top note is Jasmine; middle notes are Caramel and Salt; base note is Vanilla.",Jean Paul Gaultier,2022,women,,Caramel and Salt,,caramel | vanilla | white floral | sweet | salty | powdery | balsamic,5.24,2820,
