url,nombre,descripcion,marca,anio,genero,top_notes,middle_notes,base_notes,accords,rating,votes,error
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Vintage-Radio-89454.html,Vintage Radio Lattafa Perfumes for women and men,"Vintage Radio by Lattafa Perfumes is a Oriental Woody fragrance for women and men. Vintage Radio was launched in 2023. Top notes are Lavender, Sage and Bergamot; middle notes are Plum, Palo Santo and Black Pepper; base notes are Sandalwood and Oud.",Lattafa Perfumes,2023,women and men,"Lavender, Sage and Bergamot","Plum, Palo Santo and Black Pepper",Sandalwood and Oud,woody | fruity | aromatic | fresh spicy | citrus | lavender | sweet | herbal | warm spicy | powdery,2.49,3529,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Nebras-78560.html,Nebras Lattafa Perfumes for women and men,"Nebras by Lattafa Perfumes is a Oriental Vanilla fragrance for women and men. Nebras was launched in 2022. Top notes are Red Berries and Mandarin Orange; middle notes are Vanilla, Cacao and Rose; base notes are Sugar, Tonka Bean, Amber and Musk.",Lattafa Perfumes,2022,women and men,Red Berries and Mandarin Orange,"Vanilla, Cacao and Rose","Sugar, Tonka Bean, Amber and Musk",vanilla | sweet | cacao | warm spicy | amber | fruity | powdery,7.29,5383,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Qaed-Al-Fursan-67996.html,Qaed Al Fursan Lattafa Perfumes for women and men,"Qaed Al Fursan by Lattafa Perfumes is a Oriental Woody fragrance for women and men. Qaed Al Fursan was launched in 2016. Top notes are Pineapple and Saffron; middle notes are Balsam Fir and Jasmine; base notes are Cedar, Amber and Agarwood (Oud).",Lattafa Perfumes,2016,women and men,Pineapple and Saffron,Balsam Fir and Jasmine,"Cedar, Amber and Agarwood (Oud)",fruity | sweet | woody | tropical | fresh | amber | warm spicy | oud | white floral | fresh spicy,5.19,6613,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Liam-85097.html,Liam Lattafa Perfumes for women and men,"Liam by Lattafa Perfumes is a fragrance for women and men. Liam was launched in 2023. Top notes are Cardamom, Fig and Black Tea; middle notes are Iris, Vetiver and Labdanum; base notes are Vanilla, Sandalwood, Tonka and Patchouli.",Lattafa Perfumes,2023,women and men,"Cardamom, Fig and Black Tea","Iris, Vetiver and Labdanum","Vanilla, Sandalwood, Tonka and Patchouli",woody | warm spicy | vanilla | powdery | aromatic | sweet | fruity | iris | green | earthy,3.39,3963,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Her-Confession-96864.html,Her Confession Lattafa Perfumes for women,"Her Confession by Lattafa Perfumes is a fragrance for women. This is a new fragrance. Her Confession was launched in 2024. Top notes are Cinnamon and Mystikal; middle notes are Tuberose, Jasmine, Incense and Mahonial; base notes are Vanilla, Musk and Tonka.",Lattafa Perfumes,2024,women,Cinnamon and Mystikal,"Tuberose, Jasmine, Incense and Mahonial","Vanilla, Musk and Tonka",vanilla | white floral | tuberose | amber | warm spicy | musky | powdery | sweet | cinnamon | balsamic,2.99,2710,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Bade-e-Al-Oud-Oud-for-Glory-64948.html,Bade'e Al Oud Oud for Glory Lattafa Perfumes for women and men,"Bade'e Al Oud Oud for Glory by Lattafa Perfumes is a Oriental Woody fragrance for women and men. Bade'e Al Oud Oud for Glory was launched in 2020. Top notes are Saffron, Nutmeg and Lavender; middle notes are Agarwood (Oud) and Patchouli; base notes are Agarwood (Oud), Patchouli and Musk.",Lattafa Perfumes,2020,women and men,"Saffron, Nutmeg and Lavender",Agarwood (Oud) and Patchouli,"Agarwood (Oud), Patchouli and Musk",oud | warm spicy | fresh spicy | patchouli | metallic | musky | woody | lavender | earthy | leather,7.79,7600,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Art-Of-Universe-101314.html,Art Of Universe Lattafa Perfumes for women and men,"Art Of Universe by Lattafa Perfumes is a Citrus Aromatic fragrance for women and men. This is a new fragrance. Art Of Universe was launched in 2025. Top notes are Mandarin, Ginger, Bergamot and Mint; middle notes are Pear and Orange Blossom; base notes are Musk, Amber and Cedar.",Lattafa Perfumes,2025,women and men,"Mandarin, Ginger, Bergamot and Mint",Pear and Orange Blossom,"Musk, Amber and Cedar",citrus | fruity | fresh spicy | sweet | musky | green | fresh | powdery | aromatic | white floral,1.59,1651,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/His-Confession-96866.html,His Confession Lattafa Perfumes for men,"His Confession by Lattafa Perfumes is a Oriental Woody fragrance for men. This is a new fragrance. His Confession was launched in 2024. Top notes are Lavender, Cinnamon and Mandarin; middle notes are Iris, Benzoin, Cypress and Mahonial; base notes are Vanilla, Tonka, Amber, Incense, Cedarwood and Patchouli.",Lattafa Perfumes,2024,men,"Lavender, Cinnamon and Mandarin","Iris, Benzoin, Cypress and Mahonial","Vanilla, Tonka, Amber, Incense, Cedarwood and Patchouli",amber | vanilla | warm spicy | powdery | iris | woody | aromatic | balsamic | lavender | cinnamon,1.2,2185,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Victoria-102906.html,Victoria Lattafa Perfumes for women and men,Victoria by Lattafa Perfumes is a Floral Fruity Gourmand fragrance for women and men. This is a new fragrance. Victoria was launched in 2025. Top note is Lemon Meringue Pie; middle note is Neroli; base note is Vanilla.,Lattafa Perfumes,2025,women and men,,,,vanilla | citrus | white floral | powdery | sweet,8.59,1844,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/The-Kingdom-For-Men-97995.html,The Kingdom For Men Lattafa Perfumes for men,"The Kingdom For Men by Lattafa Perfumes is a Aromatic fragrance for men. This is a new fragrance. The Kingdom For Men was launched in 2024. Top notes are Lavender, Mint and Sage; middle notes are Vanilla, Tobacco and Orange Blossom; base notes are Tonka, Benzoin and Labdanum.",Lattafa Perfumes,2024,men,"Lavender, Mint and Sage","Vanilla, Tobacco and Orange Blossom","Tonka, Benzoin and Labdanum",vanilla | aromatic | sweet | amber | lavender | green | fresh spicy | tobacco | herbal | balsamic,5.34,2495,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Maahir-Legacy-82727.html,Maahir Legacy Lattafa Perfumes for men,"Maahir Legacy by Lattafa Perfumes is a fragrance for men. Maahir Legacy was launched in 2023. Top notes are Lime, Mint, Grapefruit, Lavender and Pineapple; middle notes are Black Pepper, Rosemary, juniper berry, Geranium and Frankincense; base notes are Ambroxan, Vetiver, Oakmoss, Cashmeran and Tonka Bean.",Lattafa Perfumes,2023,men,"Lime, Mint, Grapefruit, Lavender and Pineapple","Black Pepper, Rosemary, juniper berry, Geranium and Frankincense","Ambroxan, Vetiver, Oakmoss, Cashmeran and Tonka Bean",aromatic | fresh spicy | citrus | green | woody | amber | sweet | lavender | musky,7.79,3554,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Ameer-Al-Oudh-Intense-Oud-64947.html,Ameer Al Oudh Intense Oud Lattafa Perfumes for women and men,"Ameer Al Oudh Intense Oud by Lattafa Perfumes is a Oriental fragrance for women and men. Ameer Al Oudh Intense Oud was launched in 2021. Top notes are Woodsy Notes and Agarwood (Oud); middle notes are Sugar and Vanilla; base notes are Agarwood (Oud), Sandalwood and Herbal Notes.",Lattafa Perfumes,2021,women and men,Woodsy Notes and Agarwood (Oud),Sugar and Vanilla,"Agarwood (Oud), Sandalwood and Herbal Notes",woody | vanilla | sweet | oud | powdery | Next | Stay,6.24,5673,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Khamrah-Dukhan-104529.html,Khamrah Dukhan Lattafa Perfumes for men,"Khamrah Dukhan by Lattafa Perfumes is a Oriental fragrance for men. This is a new fragrance. Khamrah Dukhan was launched in 2025. Top notes are Spices, Pimento and Mandarin; middle notes are Incense, Labdanum, Orange Blossom and Patchouli; base notes are Praline, Tobacco, Amber, Tonka Bean and Benzoin.",Lattafa Perfumes,2025,men,"Spices, Pimento and Mandarin","Incense, Labdanum, Orange Blossom and Patchouli","Praline, Tobacco, Amber, Tonka Bean and Benzoin",amber | warm spicy | sweet | tobacco | balsamic | vanilla | smoky | Next | Stay,7.29,1867,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Opulent-Dubai-105609.html,Opulent Dubai Lattafa Perfumes for women and men,"Opulent Dubai by Lattafa Perfumes is a Oriental Floral fragrance for women and men. This is a new fragrance. Opulent Dubai was launched in 2025. Top notes are Mango, Grapefruit, Lemon and Ginger; middle notes are Jasmine, Cedarwood and Violet; base notes are Woodsy Notes, Ambergris, Benzoin and Oakmoss.",Lattafa Perfumes,2025,women and men,"Mango, Grapefruit, Lemon and Ginger","Jasmine, Cedarwood and Violet","Woodsy Notes, Ambergris, Benzoin and Oakmoss",citrus | tropical | fruity | sweet | woody | fresh spicy | fresh | terpenic | aromatic | white floral,0.79,1751,
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Noble-Blush-98937.html,Noble Blush Lattafa Perfumes for women,"Noble Blush by Lattafa Perfumes is a Floral Fruity Gourmand fragrance for women. This is a new fragrance. Noble Blush was launched in 2024. Top note is Rose Milk; middle notes are Meringue and Almond; base notes are Vanilla, Musk and Sandalwood.",Lattafa Perfumes,2024,women,,Meringue and Almond,"Vanilla, Musk and Sandalwood",sweet | powdery | almond | vanilla | musky | woody | nutty | fruity,3.99,1917,
https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,Sauvage Dior for men,"Sauvage by Dior is a Aromatic Fougere fragrance for men. Sauvage was launched in 2015. The nose behind this fragrance is François Demachy. Top notes are Calabrian bergamot and Pepper; middle notes are Sichuan Pepper, Lavender, Pink Pepper, Vetiver, Patchouli, Geranium and elemi; base notes are Ambroxan, Cedar and Labdanum.",Dior,2015,men,Calabrian bergamot and Pepper,"Sichuan Pepper, Lavender, Pink Pepper, Vetiver, Patchouli, Geranium and elemi","Ambroxan, Cedar and Labdanum",fresh spicy | amber | citrus | aromatic | musky | woody | lavender | herbal | warm spicy,2.99,31772,
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Intense-2011-13016.html,Dior Homme Intense 2011 Dior for men,"Dior Homme Intense 2011 by Dior is a Woody Floral Musk fragrance for men. Dior Homme Intense 2011 was launched in 2011. The nose behind this fragrance is François Demachy. Top note is Lavender; middle notes are Iris, Ambrette (Musk Mallow) and Pear; base notes are Virginia Cedar and Vetiver.",Dior,2011,men,,"Iris, Ambrette (Musk Mallow) and Pear",Virginia Cedar and Vetiver,iris | woody | powdery | earthy | aromatic | violet | floral | lavender | musky | fruity,3.97,24072,
https://www.fragrantica.com/perfume/Dior/Sauvage-Elixir-68415.html,Sauvage Elixir Dior for men,"Sauvage Elixir by Dior is a Aromatic fragrance for men. Sauvage Elixir was launched in 2021. The nose behind this fragrance is François Demachy. Top notes are Nutmeg, Cinnamon, Cardamom and Grapefruit; middle note is Lavender; base notes are Licorice, Sandalwood, Amber, Patchouli and Haitian Vetiver.",Dior,2021,men,"Nutmeg, Cinnamon, Cardamom and Grapefruit",,"Licorice, Sandalwood, Amber, Patchouli and Haitian Vetiver",warm spicy | fresh spicy | woody | aromatic | lavender | soft spicy | cinnamon | amber | powdery | balsamic,5.97,17682,
https://www.fragrantica.com/perfume/Dior/Hypnotic-Poison-219.html,Hypnotic Poison Dior for women,"Hypnotic Poison by Dior is a Oriental Vanilla fragrance for women. Hypnotic Poison was launched in 1998. The nose behind this fragrance is Annick Menardo. Top notes are Coconut, Plum and Apricot; middle notes are Brazilian Rosewood, Jasmine, Tuberose, Caraway, Rose and Lily-of-the-Valley; base notes are Vanilla, Almond, Sandalwood and Musk.",Dior,1998,women,"Coconut, Plum and Apricot","Brazilian Rosewood, Jasmine, Tuberose, Caraway, Rose and Lily-of-the-Valley","Vanilla, Almond, Sandalwood and Musk",vanilla | sweet | almond | fruity | nutty | powdery | woody | coconut | white floral | balsamic,2.99,29477,
https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-48100.html,Sauvage Eau de Parfum Dior for men,"Sauvage Eau de Parfum by Dior is a Oriental Fougere fragrance for men. Sauvage Eau de Parfum was launched in 2018. The nose behind this fragrance is François Demachy. Top note is Bergamot; middle notes are Sichuan Pepper, Lavender, Star Anise and Nutmeg; base notes are Ambroxan and Vanilla.",Dior,2018,men,,"Sichuan Pepper, Lavender, Star Anise and Nutmeg",Ambroxan and Vanilla,fresh spicy | citrus | amber | lavender | musky | aromatic | herbal | anis | soft spicy | floral,0.14,13669,
https://www.fragrantica.com/perfume/Dior/J-adore-210.html,J'adore Dior for women,"J'adore by Dior is a Floral Fruity fragrance for women. J'adore was launched in 1999. The nose behind this fragrance is Calice Becker. Top notes are Pear, Melon, Magnolia, Peach, Mandarin Orange and Bergamot; middle notes are Jasmine, Lily-of-the-Valley, Tuberose, Freesia, Rose, Orchid, Violet and Plum; base notes are Musk, Vanilla, Cedar and Blackberry. This perfume is the winner of award FiFi Award Best National Advertising Campaign / TV 2007.",Dior,1999,women,"Pear, Melon, Magnolia, Peach, Mandarin Orange and Bergamot","Jasmine, Lily-of-the-Valley, Tuberose, Freesia, Rose, Orchid, Violet and Plum","Musk, Vanilla, Cedar and Blackberry",white floral | floral | fruity | sweet | fresh | citrus | aquatic | powdery | ozonic | tuberose,2.99,28727,
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Parfum-2025-101016.html,Dior Homme Parfum 2025 Dior for men,Dior Homme Parfum 2025 by Dior is a Oriental fragrance for men. This is a new fragrance. Dior Homme Parfum 2025 was launched in 2025. The nose behind this fragrance is Francis Kurkdjian. Top note is Iris; middle note is Amber; base notes are Patchouli and Vetiver.,Dior,2025,men,,,Patchouli and Vetiver,amber | woody | earthy | iris | powdery | patchouli | violet | warm spicy | aromatic | animalic,1.3,3941,
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Parfum-27417.html,Dior Homme Parfum Dior for men,"Dior Homme Parfum by Dior is a Leather fragrance for men. Dior Homme Parfum was launched in 2014. The nose behind this fragrance is François Demachy. Top notes are Tuscan Iris and Italian Orange; middle notes are Leather and Rose; base notes are Sandalwood, Ambrette (Musk Mallow), Agarwood (Oud) and Cedar.",Dior,2014,men,Tuscan Iris and Italian Orange,Leather and Rose,"Sandalwood, Ambrette (Musk Mallow), Agarwood (Oud) and Cedar",iris | woody | powdery | leather | violet | floral | animalic | earthy | rose | oud,5.84,10084,
https://www.fragrantica.com/perfume/Dior/Fahrenheit-228.html,Fahrenheit Dior for men,"Fahrenheit by Dior is a Aromatic Fougere fragrance for men. Fahrenheit was launched in 1988. Fahrenheit was created by Jean-Louis Sieuzac, Michel Almairac and Maurice Roger. Top notes are Nutmeg Flower, Lavender, Cedar, Mandarin Orange, Chamomile, Bergamot, Hawthorn and Lemon; middle notes are Violet Leaf, Nutmeg, Cedar, Sandalwood, Carnation, Honeysuckle, Jasmine and Lily-of-the-Valley; base notes are Leather, Vetiver, Musk, Amber, Patchouli and Tonka Bean.",Dior,1988,men,"Nutmeg Flower, Lavender, Cedar, Mandarin Orange, Chamomile, Bergamot, Hawthorn and Lemon","Violet Leaf, Nutmeg, Cedar, Sandalwood, Carnation, Honeysuckle, Jasmine and Lily-of-the-Valley","Leather, Vetiver, Musk, Amber, Patchouli and Tonka Bean",leather | woody | ozonic | fresh spicy | aromatic | animalic | aquatic | floral | citrus | green,2.99,21951,
https://www.fragrantica.com/perfume/Dior/Dior-Homme-2020-58714.html,Dior Homme 2020 Dior for men,"Dior Homme 2020 by Dior is a Woody fragrance for men. Dior Homme 2020 was launched in 2020. The nose behind this fragrance is François Demachy. Top notes are Bergamot, Pink Pepper and elemi; middle notes are Atlas Cedar, Cashmere Wood and Patchouli; base notes are Iso E Super, Haitian Vetiver and White Musk.",Dior,2020,men,"Bergamot, Pink Pepper and elemi","Atlas Cedar, Cashmere Wood and Patchouli","Iso E Super, Haitian Vetiver and White Musk",woody | musky | aromatic | amber | citrus | powdery,4.8,8850,
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Sport-2021-71326.html,Dior Homme Sport 2021 Dior for men,"Dior Homme Sport 2021 by Dior is a Woody Spicy fragrance for men. Dior Homme Sport 2021 was launched in 2022. The nose behind this fragrance is François Demachy. Top notes are Lemon, Bergamot and Aldehydes; middle notes are elemi and Pink Pepper; base notes are Woody Notes, Amber and Olibanum.",Dior,2022,men,"Lemon, Bergamot and Aldehydes",elemi and Pink Pepper,"Woody Notes, Amber and Olibanum",citrus | aromatic | woody | fresh spicy | amber | aldehydic | fresh | balsamic,3.5,5813,
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Intense-2025-101596.html,Dior Homme Intense 2025 Dior for men,Dior Homme Intense 2025 by Dior is a Oriental Woody fragrance for men. This is a new fragrance. Dior Homme Intense 2025 was launched in 2025. Top note is Tuscan Iris; middle note is Ambrette; base note is Virginia Cedar.,Dior,2025,men,,,,iris | woody | powdery | musky | violet | floral | earthy,4.09,1767,
https://www.fragrantica.com/perfume/Dior/Miss-Dior-Eau-de-Parfum-2021-68905.html,Miss Dior Eau de Parfum (2021) Dior for women,"Miss Dior Eau de Parfum (2021) by Dior is a Oriental Floral fragrance for women. Miss Dior Eau de Parfum (2021) was launched in 2021. The nose behind this fragrance is François Demachy. Top notes are Iris, Peony and Lily-of-the-Valley; middle notes are Rose, Apricot and Peach; base notes are Vanilla, Musk, Tonka Bean, Sandalwood and Benzoin.",Dior,2021,women,"Iris, Peony and Lily-of-the-Valley","Rose, Apricot and Peach","Vanilla, Musk, Tonka Bean, Sandalwood and Benzoin",powdery | vanilla | rose | floral | fruity | sweet | fresh | iris | musky | amber,2.4,6608,
https://www.fragrantica.com/perfume/Dior/Dior-Homme-Cologne-2022-72062.html,Dior Homme Cologne 2022 Dior for men,Dior Homme Cologne 2022 by Dior is a Citrus Aromatic fragrance for men. Dior Homme Cologne 2022 was launched in 2022. The nose behind this fragrance is François Demachy. Top note is Calabrian bergamot; middle note is Grapefruit blossom; base note is White Musk.,Dior,2022,men,,,,citrus | musky | fresh spicy | white floral | powdery | aromatic,1.1,4463,
https://www.fragrantica.com/perfume/Dior/Pure-Poison-214.html,Pure Poison Dior for women,"Pure Poison by Dior is a Floral fragrance for women. Pure Poison was launched in 2004. Pure Poison was created by Carlos Benaïm, Dominique Ropion and Olivier Polge. Top notes are Jasmine, Orange, Bergamot and Sicilian Mandarin; middle notes are Gardenia and Orange Blossom; base notes are Sandalwood, White Amber, Cedar and White Musk.",Dior,2004,women,"Jasmine, Orange, Bergamot and Sicilian Mandarin",Gardenia and Orange Blossom,"Sandalwood, White Amber, Cedar and White Musk",white floral | citrus | woody | powdery | animalic,2.99,17207,
https://www.fragrantica.com/perfume/Dior/Vanilla-Diorama-68198.html,Vanilla Diorama Dior for women and men,"Vanilla Diorama by Dior is a Oriental Vanilla fragrance for women and men. Vanilla Diorama was launched in 2021. The nose behind this fragrance is François Demachy. Top notes are Orange, Pink Pepper and Lemon; middle notes are Rum, Cacao and Cardamom; base notes are Bourbon Vanilla, Sandalwood and Patchouli.",Dior,2021,women and men,"Orange, Pink Pepper and Lemon","Rum, Cacao and Cardamom","Bourbon Vanilla, Sandalwood and Patchouli",warm spicy | vanilla | woody | citrus | rum | sweet | cacao | powdery | soft spicy | aromatic,7.99,2908,
https://www.fragrantica.com/perfume/Dior/Poison-218.html,Poison Dior for women,"Poison by Dior is a Oriental Floral fragrance for women. Poison was launched in 1985. Poison was created by Edouard Flechier and Maurice Roger. Top notes are Plum, Wild Berries, Coriander, Anise and Brazilian Rosewood; middle notes are Tuberose, Incense, White Honey, Cinnamon, Opoponax, Carnation, Jasmine, African Orange Flower and Rose; base notes are Vanille, Amber, Sandalwood, Heliotrope, Musk, Vetiver and Virginia Cedar.",Dior,1985,women,"Plum, Wild Berries, Coriander, Anise and Brazilian Rosewood","Tuberose, Incense, White Honey, Cinnamon, Opoponax, Carnation, Jasmine, African Orange Flower and Rose","Vanille, Amber, Sandalwood, Heliotrope, Musk, Vetiver and Virginia Cedar",fruity | sweet | amber | white floral | woody | warm spicy | tuberose | balsamic | floral | honey,2.99,15971,
https://www.fragrantica.com/perfume/Dior/Miss-Dior-Blooming-Bouquet-23280.html,Miss Dior Blooming Bouquet Dior for women,"Miss Dior Blooming Bouquet by Dior is a Floral Fruity fragrance for women. Miss Dior Blooming Bouquet was launched in 2014. The nose behind this fragrance is Louise Turner. Top note is Sicilian Mandarin; middle notes are Pink Peony, Damask Rose, Apricot and Peach; base note is White Musk.",Dior,2014,women,,"Pink Peony, Damask Rose, Apricot and Peach",,floral | rose | fresh | fruity | musky | citrus | powdery | sweet,2.99,11062,
https://www.fragrantica.com/perfume/Dior/Gris-Dior-48387.html,Gris Dior Dior for women and men,"Gris Dior by Dior is a Floral fragrance for women and men. Gris Dior was launched in 2017. The nose behind this fragrance is François Demachy. The fragrance features Oakmoss, Rose, Patchouli, Bergamot, Cedar, Amber and Sandalwood.",Dior,2017,women and men,,,,woody | earthy | mossy | rose | patchouli | citrus | warm spicy | amber | powdery | floral,4.00,3530,
https://www.fragrantica.com/perfume/Dior/Sauvage-Parfum-56324.html,Sauvage Parfum Dior for men,"Sauvage Parfum by Dior is a Oriental Fougere fragrance for men. Sauvage Parfum was launched in 2019. The nose behind this fragrance is François Demachy. Top notes are Bergamot, Mandarin Orange and elemi; middle note is Sandalwood; base notes are Olibanum, Tonka Bean and Vanilla.",Dior,2019,men,"Bergamot, Mandarin Orange and elemi",,"Olibanum, Tonka Bean and Vanilla",citrus | woody | amber | aromatic | vanilla | fresh spicy | warm spicy | powdery | balsamic | sweet,3.00,5761,
